latitude,longitude,rwi,error
-0.9337965,-77.4206543,-0.638,0.402
-4.5107140,-79.3981934,0.116,0.503
-1.7245930,-79.9694824,-0.110,0.506
0.0329590,-78.1237793,0.676,0.520
-3.4147247,-78.5192871,-0.601,0.477
-0.1867672,-79.9035645,-0.827,0.452
-1.3292264,-79.7497559,-0.799,0.414
-3.8313699,-78.6730957,-0.567,0.416
-2.9540126,-79.2443848,-0.228,0.414
-0.2966295,-79.4641113,0.183,0.497
-0.8459165,-79.7497559,-0.245,0.427
-1.7465556,-78.6730957,-0.158,0.443
-0.3625464,-80.3430176,-0.488,0.400
-3.3489215,-79.5300293,0.090,0.404
-1.3511931,-79.5300293,-0.384,0.447
0.8459165,-79.8815918,-0.135,0.507
-2.9978987,-79.6838379,-0.222,0.504
-0.8239462,-79.9475098,-0.418,0.420
-0.4943786,-79.1564941,-0.397,0.444
-2.0320445,-79.4860840,-0.215,0.498
0.4284628,-78.1457520,0.300,0.491
0.2966295,-79.3762207,-0.269,0.445
-3.7655967,-79.8156738,0.446,0.546
-0.7800052,-79.6618652,-0.693,0.455
-1.5049538,-79.1784668,-0.224,0.411
-1.2852926,-80.5627441,-0.697,0.481
-2.0100856,-80.5627441,-0.509,0.455
-0.4504348,-79.2663574,-0.728,0.481
-1.9881263,-79.6179199,0.046,0.499
-1.5708481,-77.9260254,-0.154,0.514
-1.5488836,-78.9587402,-0.160,0.415
0.0329590,-78.8488770,-0.497,0.454
-3.9629009,-79.3981934,-0.318,0.452
-0.5383221,-79.1564941,-0.460,0.411
-0.8898568,-76.9372559,-0.721,0.517
0.7800052,-77.8161621,-0.596,0.447
-1.5928123,-79.0246582,-0.463,0.534
-0.4943786,-77.0031738,0.076,0.485
-1.9002862,-79.4641113,0.165,0.494
0.2746571,-79.2004395,-0.020,0.417
0.6262082,-79.6398926,-0.457,0.420
-0.3845186,-79.7058105,-0.732,0.411
-2.4052990,-80.1672363,-0.364,0.496
0.6481795,-78.3215332,-0.630,0.445
-0.8239462,-80.1892090,0.405,0.546
-1.3511931,-78.5412598,0.482,0.524
-0.9557662,-78.6291504,0.582,0.480
0.9777357,-78.8488770,-0.688,0.441
-2.1857489,-78.0358887,-0.457,0.428
-3.4585910,-79.4421387,-0.609,0.409
1.0875811,-79.1784668,-0.137,0.480
-3.0198411,-78.7609863,0.170,0.508
-2.7126091,-78.2336426,0.169,0.455
-1.3292264,-80.4089355,-0.153,0.448
0.5602938,-79.8815918,-0.631,0.428
-0.3186019,-79.2443848,-0.077,0.470
-3.4805234,-79.2883301,-0.467,0.527
0.9118267,-79.3981934,-0.418,0.429
-4.0286586,-80.0134277,0.607,0.553
-1.7904800,-79.6179199,-0.279,0.506
-2.2955282,-80.3869629,-0.223,0.557
-1.5269188,-79.3981934,-0.451,0.466
-2.3613917,-80.1232910,-0.229,0.408
-0.6921218,-79.4860840,-0.785,0.466
0.6701507,-79.6398926,-0.456,0.405
-1.0436434,-77.8161621,-0.096,0.516
-2.6906608,-78.8708496,0.082,0.497
-0.0329590,-80.1013184,-0.397,0.395
-0.8019758,-78.9147949,0.005,0.504
-4.0067400,-79.8156738,-0.635,0.415
-2.2955282,-79.9475098,0.063,0.470
-1.2633253,-80.0793457,-0.739,0.411
-4.8392069,-79.1125488,0.296,0.472
-0.9557662,-79.6838379,-0.481,0.474
-2.1637921,-80.0573730,-0.363,0.511
-0.0988769,-78.3215332,0.461,0.549
-3.9848207,-78.6730957,-0.296,0.491
-2.1857489,-80.3869629,-0.105,0.484
-0.4724067,-80.2111816,-0.526,0.444
-3.4366581,-79.5959473,-0.054,0.428
0.3845186,-79.4860840,-0.153,0.488
-2.3174830,-78.1457520,-0.131,0.498
-3.2173020,-79.5520020,-0.558,0.495
-2.2296616,-80.0793457,1.469,0.488
-1.3951258,-79.9035645,-0.375,0.491
-3.0198411,-78.1677246,-0.148,0.407
-0.8898568,-80.1892090,-0.186,0.477
-3.5243866,-79.2443848,-0.744,0.415
-1.7904800,-79.8596191,-0.481,0.492
-0.0549316,-76.7614746,-0.226,0.414
-0.6481795,-79.5739746,-0.272,0.469
-0.7800052,-80.3869629,-0.262,0.414
0.2087398,-79.6398926,-1.079,0.388
-4.3135463,-80.2111816,0.101,0.499
0.1428221,-76.1242676,-0.869,0.406
-2.1198775,-79.9475098,1.780,0.491
-2.4711573,-78.2116699,-0.626,0.431
1.0436434,-78.8269043,-0.825,0.524
-2.7784514,-79.2004395,0.145,0.438
-2.2955282,-80.6286621,-0.479,0.501
-1.9222467,-79.0246582,-0.154,0.411
-2.4272521,-79.8156738,-0.630,0.433
-1.3951258,-78.9807129,-0.559,0.432
-0.2087398,-78.4973145,1.601,0.487
0.5383221,-79.4860840,-0.348,0.448
1.1315182,-78.4973145,-0.168,0.398
-4.6421296,-79.1564941,-0.667,0.385
-0.9118267,-80.3869629,0.255,0.506
-0.9997051,-80.7604980,0.414,0.570
0.1208495,-78.1896973,0.186,0.460
-4.0724942,-78.6730957,0.229,0.519
-0.4504348,-79.6179199,-0.250,0.453
-0.1647947,-78.3654785,0.581,0.532
-0.5163504,-76.5417480,-0.367,0.408
-0.9997051,-78.9587402,-0.242,0.417
-4.1163273,-79.5080566,-0.243,0.493
-2.3613917,-79.8596191,0.214,0.481
-2.6687122,-77.7062988,-1.065,0.425
-3.3050503,-79.9035645,0.557,0.511
-1.3072596,-79.0026855,-0.311,0.456
-3.0417830,-79.8156738,0.297,0.516
-4.1601581,-80.2770996,0.196,0.563
0.5163504,-77.8381348,-0.440,0.463
-0.2966295,-79.0466309,0.335,0.440
-0.6701507,-79.8376465,-0.583,0.427
0.4284628,-78.0139160,0.234,0.529
0.0769043,-80.0354004,0.527,0.559
-4.2916356,-79.4860840,-0.643,0.437
0.3186019,-76.0583496,-0.894,0.393
-1.9002862,-80.2111816,-0.316,0.416
-2.8003980,-78.8488770,0.495,0.506
-4.2478122,-79.5300293,-0.625,0.449
-4.3573658,-79.5300293,-0.174,0.420
-1.9002862,-80.3210449,-0.248,0.468
-1.5488836,-77.9479980,-0.784,0.523
-0.3625464,-78.3874512,0.228,0.507
-2.3394375,-78.9587402,-0.978,0.480
-0.7360637,-79.4421387,-0.528,0.508
-2.5150610,-79.1345215,-0.155,0.524
-0.3625464,-80.1452637,-0.384,0.511
-2.3394375,-80.7165527,0.177,0.502
-1.6587038,-80.8044434,0.222,0.489
-1.8783255,-79.3762207,-0.570,0.579
-4.0286586,-78.5852051,-0.373,0.518
-1.7465556,-79.9694824,-0.395,0.483
-2.5809138,-78.6730957,-0.082,0.480
-3.8094460,-79.5300293,-0.351,0.409
-0.2087398,-79.1564941,-0.233,0.509
-2.8442900,-79.4421387,-0.766,0.404
-0.9997051,-80.1013184,-0.584,0.455
-0.2526847,-77.1350098,-0.826,0.407
0.2746571,-78.3874512,-0.158,0.447
-0.6481795,-80.3210449,0.056,0.517
-1.9661667,-79.5300293,-0.531,0.494
-0.3405742,-78.5192871,0.584,0.512
-0.2966295,-76.6076660,-0.214,0.460
0.7360637,-78.4753418,-0.547,0.389
-0.8459165,-79.9255371,-0.065,0.571
-3.1295462,-79.8156738,0.155,0.486
-4.1382430,-80.1672363,-0.875,0.419
-0.3405742,-76.6516113,-0.523,0.477
-1.3292264,-80.3869629,-0.476,0.476
0.5163504,-79.5080566,-0.715,0.414
-0.2746571,-80.1892090,-0.369,0.445
-4.2258996,-79.2004395,-0.102,0.469
0.4724067,-80.0573730,-0.304,0.495
-0.2746571,-76.1901855,-0.907,0.392
-2.0979197,-79.8156738,-0.196,0.567
-3.7655967,-79.8596191,-0.078,0.509
-2.8662354,-78.9807129,1.147,0.477
0.1867672,-76.8054199,-0.204,0.439
-0.5383221,-79.7717285,-0.594,0.401
-0.5602938,-80.3649902,0.299,0.452
-0.7580345,-78.6071777,0.655,0.503
-2.9759559,-78.4753418,-0.439,0.470
0.0988769,-75.9924316,-0.520,0.429
-3.9409805,-80.0793457,-0.316,0.381
-1.7245930,-80.1452637,-0.443,0.404
-1.9002862,-79.1345215,-0.855,0.387
-0.7140928,-79.5520020,-0.464,0.425
-2.2077054,-79.6179199,0.074,0.504
-1.9002862,-80.7385254,0.125,0.467
0.0988769,-78.6511230,-0.844,0.447
-1.8344033,-78.7829590,-0.319,0.524
-1.4390576,-77.8820801,0.060,0.463
-2.9540126,-79.7058105,-0.450,0.446
-2.8662354,-78.9147949,0.493,0.519
0.4284628,-79.2004395,-0.105,0.555
-1.6806671,-78.7170410,0.048,0.480
-3.0417830,-79.5959473,-0.219,0.448
-2.2077054,-79.2443848,0.133,0.499
-0.7140928,-76.9372559,-0.384,0.400
-0.7800052,-80.4089355,-0.499,0.467
0.9997051,-78.9807129,-1.173,0.414
-1.1315182,-80.2990723,-0.466,0.427
0.8239462,-79.6398926,-0.788,0.450
-2.1418349,-79.5080566,0.313,0.544
-2.4931093,-79.6398926,-0.441,0.486
1.3951258,-78.7829590,-0.444,0.403
-1.7904800,-79.6838379,0.508,0.520
-3.9848207,-79.3981934,-0.010,0.487
-3.0417830,-79.0905762,-0.608,0.468
-1.3731595,-80.6066895,0.060,0.505
0.5383221,-77.8381348,-0.603,0.454
-1.5269188,-78.0578613,-0.002,0.495
0.2746571,-78.3435059,-0.657,0.493
0.5163504,-79.3103027,-0.748,0.422
0.0988769,-80.0354004,-0.374,0.479
-0.9997051,-80.6286621,-0.064,0.509
0.9997051,-79.5080566,-0.081,0.433
-3.7217452,-79.5520020,-0.641,0.517
-0.1867672,-80.0793457,-0.465,0.410
-0.9337965,-78.7390137,-0.583,0.425
-1.7245930,-80.7824707,-0.049,0.494
-0.0769043,-78.1237793,-0.232,0.489
-1.0216743,-79.7277832,-0.336,0.498
-0.0109863,-78.9147949,-0.099,0.431
-4.5107140,-79.4641113,-0.299,0.505
0.8459165,-79.9035645,-0.092,0.505
-1.1534865,-80.0354004,-0.595,0.427
-4.6421296,-79.4641113,-0.133,0.457
-4.3792747,-79.8815918,-0.237,0.466
-1.6367402,-80.0354004,-0.294,0.448
0.9337965,-79.6618652,1.245,0.557
-4.0724942,-80.0134277,-0.189,0.399
-4.3573658,-79.7717285,-0.198,0.491
-1.3951258,-79.0466309,-0.522,0.463
-0.6921218,-78.8928223,0.075,0.558
-1.2852926,-78.8049316,-0.217,0.488
-3.0198411,-79.8156738,0.253,0.489
-0.3405742,-80.0793457,-0.361,0.438
-0.8678867,-80.3430176,-0.422,0.569
-0.6481795,-79.6838379,-0.492,0.409
-0.2746571,-76.7395020,-0.736,0.425
-1.7245930,-79.5080566,-0.173,0.496
-2.2735730,-79.0905762,-0.130,0.437
0.3845186,-77.8601074,0.148,0.505
-2.4052990,-79.9694824,-0.561,0.444
-0.9997051,-77.4645996,-0.985,0.434
-1.3292264,-80.3649902,-0.106,0.452
-4.3792747,-79.5959473,-0.628,0.384
-3.4585910,-79.5739746,0.587,0.575
-0.8019758,-80.3869629,0.352,0.532
0.7800052,-79.6398926,-0.404,0.417
-1.7026302,-79.8596191,0.000,0.535
-0.2966295,-78.3435059,-0.284,0.493
0.7800052,-79.3762207,-1.042,0.392
-1.2852926,-78.7390137,-0.089,0.489
-2.0320445,-79.3322754,-0.262,0.455
-3.7875216,-79.9694824,-0.164,0.442
-1.4170918,-79.9694824,-0.560,0.392
-2.8881803,-78.2336426,-0.563,0.439
-3.7655967,-79.9255371,0.043,0.448
-1.7026302,-78.8049316,0.253,0.494
0.9777357,-79.5739746,-0.343,0.453
-2.2516175,-80.0573730,-0.154,0.494
-1.6587038,-79.4641113,-0.380,0.537
-0.1647947,-78.4753418,1.501,0.485
-0.7360637,-80.2111816,-0.265,0.476
0.5822654,-79.1345215,-1.108,0.408
-1.1095498,-80.7604980,-0.311,0.535
-0.5163504,-79.1784668,-0.161,0.424
-0.7800052,-80.2990723,-0.013,0.623
-0.6701507,-77.3107910,-0.548,0.508
-0.8678867,-79.5959473,-0.807,0.418
-0.8678867,-78.8049316,0.349,0.415
-2.6687122,-80.2770996,0.190,0.455
0.4724067,-79.0905762,-0.485,0.390
-4.2478122,-79.7937012,-0.366,0.386
-0.6262082,-77.9040527,-0.348,0.419
-0.9118267,-77.8601074,-0.295,0.420
-0.2087398,-76.5856934,-0.424,0.451
-1.2413579,-80.4748535,-0.658,0.452
0.5163504,-79.5300293,-0.928,0.421
-4.1601581,-80.1672363,-0.191,0.396
-4.0505767,-79.5300293,-0.511,0.510
-0.5383221,-79.7277832,-0.551,0.416
-0.6701507,-79.2224121,-0.598,0.454
-0.8459165,-80.1672363,0.564,0.569
-2.7565043,-79.6398926,-0.440,0.390
0.6701507,-77.9260254,-0.086,0.421
-4.8611009,-79.0905762,-0.435,0.411
-0.5383221,-79.5080566,-0.072,0.486
0.8239462,-78.3435059,-0.330,0.499
-3.8532931,-78.7390137,-0.294,0.431
-1.0656124,-80.8923340,0.199,0.515
-1.5269188,-80.5407715,-0.509,0.458
-0.1647947,-76.6735840,-0.278,0.481
-0.4504348,-78.5412598,-0.018,0.493
0.0329590,-77.3547363,-0.547,0.473
-2.9320690,-78.0358887,-0.706,0.399
-3.7217452,-79.9914551,-0.449,0.411
-2.8881803,-79.7277832,-0.281,0.498
-4.1820725,-80.0793457,-0.015,0.471
0.3405742,-79.3981934,-0.609,0.462
-0.7580345,-78.7829590,-0.364,0.398
0.3186019,-78.1896973,0.558,0.539
-1.7904800,-79.4201660,-0.182,0.479
-1.6587038,-79.7937012,-0.250,0.554
-0.9118267,-79.7277832,-0.390,0.471
-1.1754546,-80.3869629,0.118,0.536
-0.8898568,-79.7717285,-0.683,0.412
0.2526847,-76.5197754,-0.486,0.413
-1.3292264,-78.5192871,0.697,0.512
-0.9557662,-80.6506348,0.800,0.525
-1.8563646,-77.9699707,-0.324,0.403
-4.1163273,-79.6838379,-0.615,0.384
-0.2526847,-79.8156738,-0.586,0.479
-2.2516175,-80.7604980,-0.174,0.470
-0.6701507,-80.3869629,0.244,0.455
-1.0875811,-79.7937012,-0.757,0.459
1.0656124,-78.7829590,-0.020,0.519
-3.6998186,-79.5300293,-0.332,0.499
-2.8223442,-78.8928223,0.219,0.436
0.2087398,-78.2336426,0.830,0.483
0.2087398,-78.1457520,-0.019,0.545
-3.0417830,-78.9367676,0.223,0.496
-2.2735730,-79.8815918,1.613,0.504
-2.0759616,-79.9035645,0.941,0.534
-1.5049538,-80.4748535,-0.687,0.438
-0.6921218,-80.4309082,-0.301,0.519
0.1208495,-76.9812012,-0.492,0.401
-1.6367402,-78.7829590,-0.064,0.532
-2.2516175,-78.7390137,-0.549,0.409
-1.3511931,-78.2116699,-0.424,0.417
-2.9978987,-78.9807129,-0.020,0.505
-0.0769043,-78.4533691,1.089,0.470
-4.9048867,-79.1125488,-0.004,0.493
-0.7140928,-79.5300293,-0.491,0.456
-4.0944111,-79.5300293,-0.255,0.484
-1.2633253,-78.5852051,0.743,0.485
-2.8223442,-80.2551270,-0.098,0.401
0.7800052,-78.2995605,-0.469,0.498
-1.0216743,-80.2111816,-0.362,0.459
-0.3186019,-78.3874512,0.815,0.494
-2.5809138,-79.9035645,0.246,0.472
-0.2087398,-79.6618652,-0.356,0.474
-0.1208495,-80.2111816,-0.004,0.486
-0.0549316,-77.0471191,-0.800,0.416
-4.1820725,-79.5300293,-0.532,0.422
-4.5983271,-79.1784668,-0.174,0.384
0.1208495,-79.5300293,-0.408,0.401
-2.0100856,-80.6066895,-0.640,0.509
-0.7800052,-76.7614746,-0.560,0.410
-4.0286586,-80.0354004,0.072,0.509
-2.0759616,-79.4641113,-0.302,0.513
-0.6262082,-80.4528809,-0.304,0.497
0.3845186,-79.1564941,-0.622,0.414
0.0329590,-78.2116699,0.433,0.533
-2.6467632,-80.3430176,-0.376,0.513
-0.3845186,-76.6516113,-0.353,0.501
-2.0320445,-78.9807129,-0.274,0.466
-2.3613917,-79.7277832,-0.371,0.486
-0.9118267,-76.8713379,-0.782,0.406
-0.3845186,-78.4094238,0.814,0.523
-4.4230904,-79.8156738,-0.003,0.464
-1.7904800,-79.1564941,-0.036,0.440
-2.6687122,-79.7058105,-0.029,0.512
-0.6042368,-79.7937012,0.060,0.409
-2.4052990,-79.6179199,-0.322,0.448
-0.2526847,-76.3879395,-0.560,0.471
0.2087398,-76.2121582,-0.204,0.392
-2.6906608,-78.2336426,0.387,0.485
-1.8344033,-79.7937012,-0.588,0.539
-1.3072596,-80.1232910,-0.514,0.408
-3.2831139,-79.9694824,0.949,0.502
-2.3833455,-80.2551270,-0.748,0.500
-0.6921218,-77.0031738,-0.338,0.442
-1.6147764,-80.2111816,-0.777,0.527
-1.8563646,-80.0573730,-0.385,0.474
-2.5150610,-78.5412598,-0.468,0.388
1.1095498,-78.9587402,-0.364,0.454
-0.8459165,-79.6179199,-0.432,0.434
0.6262082,-78.1677246,-0.623,0.434
-0.8239462,-78.6950684,0.554,0.506
-3.2611771,-79.8156738,-0.352,0.521
-1.1974226,-78.9807129,-0.584,0.423
-2.0540032,-79.3762207,-0.052,0.502
-0.6481795,-79.5520020,-0.178,0.432
-1.1534865,-79.9475098,-0.769,0.428
-1.1095498,-79.4421387,0.600,0.557
-0.3845186,-77.2668457,-0.858,0.391
-0.9118267,-80.4528809,0.962,0.548
-2.1857489,-80.4528809,-0.049,0.490
0.0329590,-79.4421387,-0.341,0.490
-2.2516175,-80.7385254,-0.751,0.488
-1.3951258,-80.4089355,-0.387,0.446
-0.8459165,-78.5632324,-0.337,0.507
0.7360637,-79.7497559,-1.127,0.391
-3.0637244,-78.7609863,-0.049,0.419
-2.5370123,-79.5520020,0.108,0.507
-4.0724942,-79.5739746,-0.767,0.475
-0.3186019,-76.8273926,-0.285,0.492
-0.7800052,-77.3547363,-0.918,0.456
-0.3405742,-80.2111816,-0.445,0.400
-0.3186019,-79.5520020,-0.484,0.505
0.0109863,-78.0798340,-0.354,0.391
-1.7904800,-79.0466309,-0.511,0.439
-1.1534865,-77.8601074,-0.376,0.480
-1.5928123,-80.2331543,-0.457,0.478
-1.0875811,-79.2004395,-0.545,0.425
-0.6042368,-80.1672363,0.058,0.481
-0.0109863,-78.8708496,-0.516,0.408
-3.1076060,-79.0686035,-0.466,0.461
-1.3072596,-80.4968262,-0.299,0.503
-3.5463174,-80.0793457,0.667,0.490
0.0769043,-77.0031738,0.063,0.527
-1.2193903,-79.2224121,-0.572,0.445
-1.1095498,-79.3981934,-0.568,0.480
-1.5269188,-78.9147949,-0.659,0.397
-1.3511931,-78.0139160,-0.289,0.443
-0.8898568,-80.2111816,-0.754,0.473
-0.7140928,-78.8928223,0.400,0.552
-2.8662354,-79.0466309,1.017,0.520
0.3186019,-80.0354004,-0.038,0.525
-1.8783255,-78.5632324,-0.307,0.411
-1.5269188,-80.2331543,-0.314,0.554
-1.7465556,-80.2990723,-0.628,0.547
0.0329590,-78.4973145,-0.309,0.499
-0.0549316,-77.1569824,-1.056,0.408
-3.4585910,-80.1232910,-0.275,0.448
-1.3292264,-78.8708496,-0.605,0.449
-1.3072596,-78.9587402,-0.077,0.464
-0.2746571,-80.2770996,-0.472,0.427
-3.1953637,-79.8596191,0.612,0.565
-0.5822654,-80.3869629,0.219,0.535
-2.7784514,-78.7170410,0.449,0.518
-1.9661667,-77.8820801,-0.308,0.422
-4.2916356,-80.0354004,0.126,0.465
-2.7126091,-79.6838379,-0.279,0.466
-2.0759616,-78.8269043,-0.522,0.454
-2.0759616,-79.0246582,-0.543,0.426
0.5383221,-79.9475098,-0.265,0.513
-4.0724942,-79.3103027,0.329,0.528
0.0109863,-78.2556152,0.180,0.499
-1.7245930,-79.9035645,-0.180,0.566
-0.8019758,-78.6071777,0.296,0.493
-3.0417830,-79.7277832,0.003,0.533
-0.5383221,-79.7937012,-0.359,0.417
-1.1754546,-80.4309082,0.523,0.475
-1.5928123,-78.8928223,-0.723,0.467
-1.4170918,-79.4641113,0.049,0.492
-0.7140928,-80.2551270,-0.042,0.497
-0.3405742,-79.1784668,0.529,0.506
-1.8344033,-78.8708496,-0.191,0.554
-0.8898568,-80.0134277,-0.399,0.431
-2.8662354,-79.7497559,-0.436,0.473
-1.1754546,-79.7277832,-0.423,0.492
-1.1315182,-77.8601074,-0.747,0.420
-4.0286586,-79.8596191,-0.315,0.413
-1.0216743,-80.5187988,0.237,0.494
-1.2633253,-79.4421387,-0.291,0.494
-0.0988769,-78.1677246,-0.359,0.489
-4.3792747,-79.5520020,-0.080,0.420
-0.5383221,-79.4201660,-0.543,0.436
-4.1601581,-79.5959473,-0.673,0.511
-0.9557662,-77.8820801,-0.378,0.443
-1.3511931,-80.1013184,-0.383,0.453
-0.0109863,-79.4201660,-0.734,0.417
-1.2852926,-79.3762207,-0.579,0.508
-0.0769043,-76.6516113,-0.200,0.563
-1.7465556,-79.2663574,-0.565,0.466
-1.3072596,-80.2331543,-0.954,0.427
0.0329590,-78.6511230,0.058,0.446
-1.0436434,-79.6179199,0.237,0.543
-0.8898568,-79.4641113,-0.080,0.574
-2.8223442,-78.2995605,-0.651,0.572
-4.0944111,-79.9914551,-0.087,0.428
1.0436434,-79.1345215,-0.714,0.439
-0.5602938,-77.1789551,-1.264,0.390
-3.5243866,-80.1892090,-0.226,0.491
-2.9540126,-78.8488770,-0.593,0.588
-0.6481795,-78.8928223,-0.426,0.409
-3.1295462,-78.9587402,0.463,0.507
0.9997051,-79.3103027,-0.653,0.424
-3.2611771,-79.4641113,-0.289,0.443
-1.8783255,-79.9694824,0.523,0.538
-0.9777357,-80.3869629,0.395,0.484
-1.4829887,-78.9807129,-0.262,0.437
-2.2516175,-78.1457520,0.011,0.494
0.7360637,-78.8928223,-0.971,0.395
-0.3405742,-78.3874512,0.649,0.495
-1.0656124,-80.0573730,-0.666,0.516
0.1208495,-79.2663574,0.395,0.520
-0.1208495,-77.1569824,-0.981,0.408
-2.2955282,-78.9807129,0.006,0.521
-1.0656124,-79.2883301,-0.456,0.497
0.1647947,-79.9694824,-0.600,0.459
0.2307123,-76.8493652,0.054,0.549
-3.8971380,-79.2224121,-0.071,0.486
-0.8459165,-77.2229004,-0.447,0.457
-2.4711573,-78.1237793,0.138,0.433
0.4943786,-78.0358887,0.069,0.522
-2.2077054,-80.5407715,-0.643,0.449
-0.6481795,-80.0134277,-0.564,0.544
-3.1514858,-79.8376465,-0.375,0.513
-2.5809138,-79.7717285,-0.415,0.401
-1.2852926,-78.7170410,-0.211,0.503
-2.6467632,-78.8928223,-0.539,0.469
0.6042368,-79.3322754,-0.627,0.389
-1.7245930,-79.1784668,-0.424,0.404
-1.3731595,-78.8488770,-0.132,0.407
0.2307123,-76.8933105,-0.364,0.465
-1.3511931,-80.5847168,0.771,0.506
-4.8829942,-79.1345215,-0.111,0.569
0.1867672,-76.4758301,-0.284,0.412
-1.4829887,-79.9255371,-0.685,0.478
-0.4943786,-79.2883301,-0.917,0.438
-1.5708481,-79.0686035,-0.618,0.506
-2.5150610,-79.9475098,-0.242,0.461
-0.9118267,-79.3981934,0.089,0.499
-4.3573658,-80.2770996,-0.265,0.441
-0.3186019,-78.4094238,0.697,0.512
-3.5024552,-78.5852051,-0.301,0.430
-0.5383221,-79.1125488,-0.379,0.396
-0.4284628,-77.8161621,-0.027,0.456
-4.6859294,-79.1345215,-0.235,0.460
0.4724067,-77.9479980,0.067,0.491
-0.7360637,-79.3981934,-0.761,0.484
0.5163504,-77.8161621,-0.357,0.462
-1.3072596,-78.4753418,0.217,0.527
-3.9190595,-79.2443848,-0.070,0.475
-0.0988769,-79.6838379,-0.422,0.466
-0.9777357,-79.9475098,-0.685,0.488
-1.6367402,-80.4309082,-0.832,0.452
-2.4711573,-78.9587402,0.384,0.464
-2.3833455,-79.0026855,-0.619,0.508
0.3186019,-78.0578613,-0.052,0.419
-0.3625464,-76.6516113,-0.864,0.521
-1.8124418,-80.2551270,-0.567,0.475
-3.2831139,-79.2663574,0.698,0.500
-0.0109863,-79.5959473,0.019,0.538
-2.6467632,-80.2551270,-0.204,0.680
-2.0979197,-77.5524902,-1.134,0.403
-1.2413579,-78.6511230,0.737,0.481
-1.8124418,-80.0134277,0.221,0.533
-4.4669035,-79.4421387,-0.373,0.511
-1.1095498,-78.7170410,0.048,0.414
0.3625464,-79.5080566,-0.024,0.514
-0.8678867,-77.7722168,-0.779,0.448
-0.3186019,-76.8933105,-0.247,0.506
-0.9557662,-80.7824707,0.376,0.534
-3.2173020,-79.9255371,-0.268,0.486
-3.9848207,-79.0246582,0.087,0.514
-2.6028640,-80.2990723,-0.009,0.550
-0.9118267,-79.8596191,-0.848,0.432
-1.1315182,-80.1672363,-0.671,0.401
-2.7345569,-80.2770996,-0.080,0.429
-1.7026302,-79.2663574,-0.330,0.501
-0.8019758,-77.2009277,-0.353,0.420
-3.1076060,-79.8156738,0.203,0.501
-0.8239462,-80.5187988,0.452,0.550
-2.8003980,-79.0246582,-0.331,0.475
-3.3050503,-79.9255371,-0.051,0.512
-1.7465556,-78.6071777,0.028,0.512
-1.3951258,-78.6730957,-0.415,0.517
-1.0436434,-80.2331543,-0.159,0.514
-1.7465556,-78.0358887,-0.247,0.411
-3.4366581,-80.2111816,-0.167,0.443
0.0769043,-76.9812012,-0.178,0.522
-4.2916356,-79.7497559,-0.165,0.522
0.0109863,-78.2336426,0.321,0.474
-1.7904800,-77.9919434,0.197,0.515
0.2307123,-78.4533691,0.005,0.450
0.4724067,-79.3762207,-0.922,0.437
-3.9629009,-79.6398926,-0.394,0.451
-1.9661667,-77.6403809,-0.660,0.404
-4.0505767,-79.2004395,0.719,0.497
-1.8783255,-77.9260254,-0.089,0.450
0.3186019,-79.2663574,-0.432,0.492
-0.0329590,-77.0031738,-0.649,0.426
-2.9101249,-80.0573730,-0.432,0.481
-2.2077054,-80.3869629,-0.595,0.528
-0.4504348,-79.5080566,-0.654,0.438
-2.2077054,-79.0905762,-0.815,0.482
-2.1637921,-78.7829590,-0.317,0.522
-0.2746571,-76.9152832,-0.310,0.458
-3.7217452,-80.0354004,-0.605,0.431
-1.5049538,-78.0798340,-0.122,0.470
0.4504348,-79.6398926,-1.000,0.389
-1.7245930,-80.5187988,-0.916,0.386
-0.0329590,-78.8049316,-0.303,0.478
-2.7565043,-78.8928223,0.420,0.507
0.6042368,-79.5080566,-0.692,0.425
-2.8881803,-79.0905762,-0.068,0.498
-1.4610233,-80.3869629,-0.727,0.411
-1.1315182,-79.3322754,-0.108,0.434
-1.1534865,-79.0686035,-0.124,0.476
-0.9118267,-80.1672363,-0.651,0.536
-0.8898568,-80.4748535,-0.015,0.518
-1.9881263,-79.0686035,-0.352,0.437
-0.2526847,-79.1345215,0.065,0.515
-4.2258996,-79.5520020,-0.686,0.438
-2.9101249,-78.0358887,-0.673,0.400
-4.1820725,-80.0354004,-0.146,0.495
0.2526847,-78.8049316,-0.451,0.514
-2.9101249,-79.6179199,-0.222,0.490
0.5822654,-77.8601074,-0.372,0.461
-0.6921218,-78.6291504,0.088,0.503
0.9337965,-78.8488770,-0.431,0.516
-2.1418349,-79.9475098,1.026,0.488
-2.9540126,-79.7497559,-0.387,0.461
0.6042368,-79.4421387,-1.227,0.389
-1.5488836,-79.8596191,-0.147,0.455
-4.0067400,-80.2111816,-0.527,0.413
-1.5928123,-79.3103027,-0.407,0.500
-1.1315182,-80.4089355,0.771,0.543
-1.7026302,-79.3981934,0.481,0.583
-0.4064907,-78.5632324,0.237,0.525
0.9118267,-78.6071777,-0.329,0.394
0.2087398,-78.6071777,-0.432,0.458
-0.5163504,-80.4309082,0.518,0.503
-1.6147764,-77.9040527,-0.512,0.464
0.4064907,-77.8820801,-0.427,0.475
-3.9848207,-80.0354004,-0.059,0.473
-2.0540032,-79.5080566,-0.316,0.484
-0.8678867,-80.4968262,0.166,0.541
-2.1857489,-79.2224121,-0.406,0.505
-4.7954168,-79.1125488,-0.307,0.427
